	created_at	full_text
1554	Sun Feb 04 18:05:32 +0000 2018	Οι πολίτες εξέφρασαν την αγωνία και την έλλειψη εμπιστοσύνης τους σε μία κυβέρνηση που έκανε τα πάντα για να διχάσει τους Έλληνες πάνω σε ένα κρίσιμο εθνικό ζήτημα. Είναι προφανές πια ότι δεν εμπιστεύονται τον κ.Τσίπρα, τον κ.Καμμένο και τον κ.Κοτζιά να διαπραγματευτούν οτιδήποτε https://t.co/wx6k5kjegf
1555	Sat Feb 03 16:34:55 +0000 2018	RT @neademokratia: Kαταδικάζoυμε με τον πιο κατηγορηματικό τρόπο τον βανδαλισμό στο σπίτι του Μίκη Θεοδωράκη, λίγες ώρες πριν από το #Συλλα…
1556	Fri Feb 02 11:45:55 +0000 2018	H Υπαπαντή είναι μία μεγάλη γιορτή της Ορθοδοξίας και η πιο σημαντική γιορτή για την Καλαμάτα και για τη Μεσσηνία. Η Ορθοδοξία μας είναι πάντα μια πηγή ενότητας για το Έθνος μας, στις δύσκολες περιόδους που αυτό περνά. Εύχομαι σε όλες και σε όλους χρόνια πολλά. https://t.co/hlirGsi0I3
1557	Thu Feb 01 20:24:11 +0000 2018	RT @neademokratia: Διαβάστε την επιστολή του @kmitsotakis προς τον κ. Νίκο Βούτση για τις απαράδεκτες μεθοδεύσεις της Προέδρου της Επιτροπή…
1558	Thu Feb 01 18:21:42 +0000 2018	Ώρα να γυρίσουμε σελίδα. Ώρα να απαλλαγούμε από αυτή την ανίκανη, ανέντιμη και ανήθικη κυβέρνηση. Από αυτούς που φτωχοποίησαν τη χώρα. Αυτούς που χτίζουν καθεστώς επενδύοντας στη δυστυχία των Ελλήνων. Αυτούς που κρύβουν το μέλλον της πατρίδας πίσω από το σκοτάδι του διχασμού.
1559	Thu Feb 01 18:16:49 +0000 2018	Σας ζητώ να μας εμπιστευθείτε. Να μας ακούσετε. Να μελετήσετε την πρόταση μας. Να βρείτε τη θέση σας σε αυτήν. Σας το ζητώ όχι με την έπαρση ενός κόμματος που εμφανίζεται ως αλάνθαστο. Αλλά με την αυτογνωσία ενός κόμματος που διδάσκεται από τα σφάλματά του. Ελάτε μαζί μας.
1560	Thu Feb 01 18:07:48 +0000 2018	Απολύσεις δεν θα γίνουν. Αξιολόγηση όμως θα υπάρχει. Για να ξέρουμε που πηγαίνει και τι τόπο πιάνει το κάθε ευρώ του Έλληνα φορολογούμενου. Και για να επιβραβεύονται οι πολλοί άξιοι δημόσιοι υπάλληλοι που σήμερα ασφυκτιούν σε ένα καθεστώς ισοπέδωσης προς τα κάτω.
1561	Thu Feb 01 18:01:02 +0000 2018	Η μείωση των φόρων είναι απόλυτη, κατηγορηματική και αδιαπραγμάτευτη δέσμευσή μου. Ο ΕΝΦΙΑ, ο φόρος εισοδήματος, οι φόροι μερισμάτων, οι ασφαλιστικές εισφορές, θα μειωθούν. Όχι μόνο για να αυξηθεί το εισόδημα των πολιτών, αλλά για να αναπνεύσει και να αναπτυχθεί η οικονομία.
1562	Thu Feb 01 17:56:21 +0000 2018	Δεσμεύομαι ότι το άσυλο θα αποκατασταθεί στην πραγματική του έννοια. Η Αστυνομία θα μπορεί να παρεμβαίνει στο πανεπιστήμιο όποτε παραβιάζεται ο νόμος. Το χρωστάμε στους φοιτητές μας, στους καθηγητές, στους εργαζόμενους στα πανεπιστήμια, σε όλους τους Έλληνες.
1563	Thu Feb 01 17:55:18 +0000 2018	Η Κυβέρνηση έβαλε επικεφαλής της επιτροπής για την αντιμετώπιση της ανομίας στα Πανεπιστήμια τον κ. Παρασκευόπουλο! Που η πρώτη του δουλειά ως υπουργού ήταν να ανοίξει τις φυλακές βγάζοντας τους μισούς εγκληματίες έξω.
1564	Thu Feb 01 17:54:25 +0000 2018	Δεν θα ανεχτώ να διχάσουμε τους Έλληνες για να ενώσουμε τους Σκοπιανούς. Δεν θα δεχτώ τη ρήξη των δεσμών της Μακεδονίας με την υπόλοιπη Ελλάδα. Και δεν θα γίνουμε συνεργοί σε μια μεθόδευση που πληγώνει τη χώρα και την ψυχή των Ελλήνων.
1565	Thu Feb 01 17:51:52 +0000 2018	Θέλω σήμερα να τονίσω, προς όλες τις πλευρές, εντός και εκτός Ελλάδος: Η λύση πρέπει να είναι ενιαία και αδιαίρετη. https://t.co/N7XGDH4xYS
1566	Thu Feb 01 17:50:24 +0000 2018	Κάνουν μικροπολιτική με τα μεγάλα εθνικά ζητήματα. Και κρύβουν συστηματικά την αλήθεια. Ο κ. Τσίπρας αντί να βελτιώσει το κεκτημένο του Βουκουρεστίου και να πάει ένα βήμα παραπέρα τις εθνικές επιδιώξεις, είναι έτοιμος να κάνει βήματα πίσω.
1567	Thu Feb 01 17:49:01 +0000 2018	Εμείς σεβόμαστε και όσους επιλέξουν να πάνε στα συλλαλητήρια, και όσους επιλέξουν να μην πάνε. Αυτό που δεν είναι σεβαστό και δεν μπορεί να γίνεται ανεκτό, είναι να βγαίνει το παρακράτος του Ρουβίκωνα, να απειλεί με επεισόδια και η Κυβέρνηση να κοιτάζει απαθής.
1568	Thu Feb 01 17:45:55 +0000 2018	Αντί ο κ. Τσίπρας να αξιοποιήσει τη συγκυρία για να διεκδικήσει το καλύτερο δυνατό για τη χώρα, επέλεξε την μικροπολιτική εκμετάλλευση του ζητήματος. Αντί να ενώσει δυνάμεις για να πετύχει την καλύτερη δυνατή λύση, επεδίωξε να διχάσει την ελληνική κοινωνία.
1569	Thu Feb 01 17:39:33 +0000 2018	Στον επαγγελματία από τον Πύργο θα αυξήσουν τις εισφορές. Στον αγρότη από την Αμαλιάδα θα αυξήσουν το φόρο. Στον συνταξιούχο από τη Γαστούνη θα κόψουν τη σύνταξη. Αλλά στους ιδιοκτήτες καζίνο οι φόροι θα μειωθούν Αυτά θα κρίνει ο λαός και θα τους στείλει όλους μαζί σπίτι τους.
1570	Thu Feb 01 17:36:27 +0000 2018	Η Κυβέρνηση ΣΥΡΙΖΑ – ΑΝΕΛ απέτυχε. Μπορεί να έκανε ευκολότερη τη ζωή των δανειστών, αλλά έκανε χειρότερη τη ζωή των Ελλήνων. Δεν θα έρθει η κανονικότητα με ιδεοληψίες και ανοχή στην ανομία. https://t.co/0tzMKB4QuR
1571	Thu Feb 01 17:31:35 +0000 2018	Zωντανά η ομιλία μου στον Πύργο Ηλείας. https://t.co/5vfmcbfAb8
1572	Thu Feb 01 15:45:38 +0000 2018	Ψεύτικες υποσχέσεις δεν θα δώσουμε. Ό,τι πούμε από τώρα μέχρι τις εκλογές, είναι μελετημένο, κοστολογημένο &amp; θα το κάνουμε πράξη. Θα ξαναφέρουμε την ελπίδα. Αλλά μια ελπίδα η οποία στηρίζεται στο ρεαλισμό, τη σκληρή δουλειά, το σχέδιο, το πρόγραμμα. #Ηλεία https://t.co/FS4jnhDjNQ https://t.co/bEviYS6VC9
1573	Wed Jan 31 18:33:47 +0000 2018	Δεν ξεχνάμε ποτέ τους 3 ήρωες του Πολεμικού μας Ναυτικού, Χριστόδουλο Καραθανάση, Παναγιώτη Βλαχάκο και Έκτορα Γιαλοψό, που έπεσαν στο καθήκον πριν 22 χρόνια στα Ίμια. Τιμούμε τη μνήμη τους!
1574	Wed Jan 31 17:43:00 +0000 2018	Συζητήσαμε νωρίτερα με τον Προέδρο του Ισραήλ @PresidentRuvi για τη σημασία της τριμερούς συνεργασίας Ελλάδας - Κύπρου - Ισραήλ και την ενδυνάμωση των ελληνοϊσραηλινών σχέσεων στους τομείς της ενέργειας, του τουρισμού και της υψηλής τεχνολογίας. https://t.co/2jwTMK8Avv https://t.co/DcpxflJC7i
1575	Wed Jan 31 14:43:42 +0000 2018	Αυτή δεν είναι εικόνα δημόσιου Πανεπιστημίου. Είναι κατηγορηματική η δέσμευσή μου ότι θα αλλάξει το καθεστώς του ασύλου. https://t.co/iGpRbghcpz
1576	Tue Jan 30 17:11:53 +0000 2018	Ένας από τους πρώτους νόμους της Νέας Δημοκρατίας θα είναι η άμεση αλλαγή του θεσμικού πλαισίου για το άσυλο, ώστε να μην υπάρχει καμία γκρίζα ζώνη σχετικά με την αυτεπάγγελτη επέμβαση της αστυνομίας σε περιπτώσεις αξιόποινων πράξεων. https://t.co/5TBo5lrqyv https://t.co/LHgYdyAu29
